gpi_score,ppi_score,gti_score,pvi_score,iso3,cluster
-0.9106037776533286,-1.0254735649453923,-0.5217209202999922,1.823856990079992,AND,1
-0.455139420950044,-0.638579125416847,-0.1908931359448186,0.8796343821858748,ARE,5
2.4056451244779424,1.527276394892465,2.4835105845134264,-2.4155966089802017,AFG,4
-0.455139420950044,-0.2524918370138823,-0.7087181824109287,0.3645667456296772,ALB,5
-0.2916083354315777,-0.2242415476185435,-0.3922207006998938,-0.6908572153304525,ARM,0
-0.101831520138542,1.0470214751717044,0.0196656053601615,-0.1824692300443198,AGO,0
-0.5439711217255074,-0.3237901864402142,-0.3566147340074022,0.0405616711611858,ARG,5
-1.5009308073520886,-1.4685995328894217,-0.4528827180278421,0.9322251566386852,AUT,1
-1.0749424240879355,-1.6972923518040692,0.158572833444449,1.1292837760941707,AUS,1
0.0596806630895726,0.5856000817145032,-0.6062960806905519,-0.5881689398701824,AZE,0
-0.2875705308508748,0.5134945811625906,-0.1733099425164282,-0.1948390880694701,BIH,0
-1.257047410677635,-1.4123680044739373,-0.3312949354705193,1.4107691545312566,BRB,1
0.566425137967783,0.8627219681640175,0.6232087197896764,-0.773590481659432,BGD,3
-1.1011881538625046,-1.5439336379436586,-0.1166041437098676,0.5943900526600705,BEL,1
1.975618936633086,0.7039822467997326,3.063316387814614,-1.947777898890976,BFA,4
-0.8629576836010339,-0.451589114657223,-0.7087181824109287,0.529778493374152,BGR,5
0.1242855363808186,0.1645362445363578,-0.6827829721040525,-0.2163037346991102,BHR,0
1.0832641242977503,1.2703332865824777,1.0685030933636743,-1.048483477124463,BDI,3
0.3504025929001789,0.4039910784587537,1.4021441886673902,-0.1877372284560321,BEN,3
-1.3430526482466063,-1.8261674815218527,-0.1625841945251094,1.5972009522822388,BRN,1
-0.065491278912217,0.449729642241683,-0.7087181824109287,-0.1529508641378705,BOL,0
0.8773360906819043,0.1752982595441059,-0.0801190173459565,-0.2523662445077391,BRA,0
-0.604941970894121,-0.2511465851379139,-0.7035311403495533,1.2246561757198575,BHS,5
-1.0123564530870417,0.0004155156681984,-0.7087181824109287,1.197805495607344,BTN,5
-0.5944436789842927,-0.1381454275565584,-0.7087181824109287,1.2557965609371593,BWA,5
0.4634611211598594,0.3030971877611146,-0.6062960806905519,-0.5867220162688551,BLR,0
-0.5665828273774436,-0.9625157771500656,-0.3518672717817367,0.7835323394492127,BLZ,5
-1.1032070561528549,-1.6730778180366357,0.1132961103663427,1.0306474582558576,CAN,1
1.7656530984365364,1.7855647550784204,-0.288040279636678,-2.1227483669843163,CAF,2
-1.5009308073520886,-2.01342654265667,-0.1526496902380687,1.2901953353558442,CHE,1
0.0576617607992205,0.458877354998269,-0.069569101288922,-0.4850206382509747,CIV,0
-0.2794949216894691,-0.952022812517511,1.560392929522908,0.3153833641246758,CHL,3
1.3033244739460574,1.2716785384584468,2.34372419675772,-1.286154299268527,CMR,4
0.1121721226387091,0.1241786882573019,0.110219051516374,-0.361313236430993,CHN,0
1.3275513014302744,0.2371798458386574,2.096240749253119,-0.5741602270056165,COL,3
-0.3925534499491501,-0.7677233055098241,-0.7087181824109287,1.1992504933732997,CRI,5
0.1727391913492531,0.4927777022726755,-0.7087181824109287,0.5739229887529452,CUB,0
-0.2108522438175202,-0.9883446131686612,-0.5561839794196384,0.6004081639490411,CYP,5
-1.2162655844125358,-1.18878714268797,0.5687008201616655,1.1817142092213613,CZE,1
-1.0184131599580952,-1.6798040774164786,1.3784068775390628,0.7852661503971957,DEU,1
0.4816312417730221,0.962270606985688,-0.0664920424389533,-0.3650694851378187,DJI,0
-1.301059480607297,-2.0887606477109073,-0.3922207006998938,1.0602763112012903,DNK,1
-0.0836613995253797,0.1941317858076649,-0.7087181824109287,0.4225843688505001,DOM,0
0.0092081058307859,0.5560045404431961,0.3528671208281677,-0.4288396096756295,DZA,0
0.8510903609073358,0.3098234471409571,-0.0273694370607839,-0.1789619421520711,ECU,0
-0.965921700408958,-1.2466329733546164,-0.7087181824109287,0.8619189953443721,EST,1
0.2413818692212016,0.8452336937764269,1.232466372083419,-0.7299275693709942,EGY,3
1.0186592510065045,1.5703244549234574,-0.7087181824109287,-0.6528037023661437,ERI,2
-0.927562556892281,-1.0919290076182366,-0.1566059087594564,0.472902269291501,ESP,5
1.313418985397815,1.065855001435264,-0.362768851707339,-1.87933892817506,ETH,2
-1.2465491187678075,-2.091451151462844,-0.2915569183223561,0.9176308655736938,FIN,1
-0.5407408780609453,-0.3278259420681195,-0.4702900795219489,0.9492706012657391,FJI,5
-0.1422095659455712,-1.478016296021201,0.4834223320339695,0.531692587362409,FRA,1
0.4049129547396679,0.749720810582662,-0.7087181824109287,-0.1762388419984152,GAB,0
-0.8145040286326002,-1.366360390315814,0.4513330040271561,0.7101673303474992,GBR,1
0.2979111333510419,-0.3291711939440876,-0.7087181824109287,-0.1762667976731651,GEO,0
-0.2815138239798208,0.0811306282263094,-0.7087181824109287,0.1509344199689761,GHA,0
-0.3683266224649328,0.3975338694541047,-0.7087181824109287,0.1609409528142533,GMB,0
0.4351964890949402,1.287821560970069,-0.7087181824109287,-0.7415079902030716,GIN,0
-0.0675101812025682,1.4694305642258183,-0.7087181824109287,-0.0718499762503234,GNQ,0
-0.5520467308869131,-0.8053903580369426,0.57837157654728,0.4233452757243992,GRC,5
0.2757032081571758,0.9044247763190416,-0.7087181824109287,-0.0812236693032344,GTM,0
0.1505312661553875,1.18692767027243,-0.7087181824109287,-0.1680445056776156,GNB,0
0.2252306508983901,0.3017519358851463,-0.7087181824109287,0.1159651032318745,GUY,0
0.6249733043879742,0.6111598673579051,-0.7087181824109287,-0.3051562186740721,HND,0
-1.0466777920230157,-0.8228786324245339,-0.7087181824109287,0.7964420836775038,HRV,5
1.4002317838829264,1.2918573165979743,-0.7087181824109287,-1.3216802464931188,HTI,2
-1.085036935539693,-0.6695199185641224,-0.7087181824109287,0.93629270731478,HUN,5
-0.5076308804991815,0.2829184096215867,1.124329732498815,-0.2479965861731804,IDN,3
-1.569573485224038,-1.892353873819504,-0.6062960806905519,1.113498014171343,IRL,1
2.1613579473454188,-0.7946283430291945,2.5718661314910904,-1.3532885475820016,ISR,4
0.3867428341265057,0.3407642402882332,2.108988564488702,-0.4884483767176296,IND,3
1.664707983918965,1.1936539296522723,2.1845962962307826,-2.341614214332564,IRQ,4
1.4385909273996038,0.8546504569082066,1.953377302647443,-1.5922300483290304,IRN,4
-1.9026923631320252,-1.771281204982338,-0.6546498626186271,1.4391970938131609,ISL,1
-0.75797476450276,-1.0354284288275593,-0.3003485150365514,0.7814425595760833,ITA,5
0.0193026172825438,-0.3291711939440876,-0.7087181824109287,0.5745706285513161,JAM,5
-0.1623985888490856,0.2465966089704372,0.5717778790116336,-0.0378334956838416,JOR,0
-1.206171072960779,-1.6354107655095178,-0.2915569183223561,1.1648030760805494,JPN,1
0.7158239074537892,0.6299933936214641,1.6500672160077008,-0.8039361802291698,KEN,3
-0.0998126178481913,0.5371710141796364,-0.7087181824109287,-0.3280887245992425,KGZ,0
-0.0372266468472963,0.7846973593578437,-0.5227759119056956,0.2198431489131001,KHM,0
1.7636341961461852,1.0133901782724914,-0.7087181824109287,-0.2081761503172418,PRK,2
-0.6085759950167535,-1.3771224053235622,-0.4528827180278421,0.8090771168085867,KOR,1
-0.2613248010763064,-0.4058505508742936,-0.3649667508858882,0.0334412054931086,,5
-0.7983528103097887,-0.1018236269054088,-0.7087181824109287,0.5988989923786043,KWT,5
-1.3575887447371366,-1.7322689005792504,-0.2258836908673164,1.8677732429053844,CYM,1
-0.3279485766579036,0.1672267482882945,-0.7087181824109287,-0.1114295739682935,KAZ,0
-0.5136875873702361,0.7685543368462215,-0.7087181824109287,1.0223523261966547,LAO,0
1.2851543533328944,0.8681029756678915,-0.1649579256379421,-1.4097695716092702,LBN,2
0.075831881412384,0.3461452477921072,-0.7087181824109287,-0.3565649340128798,LKA,0
-0.1987388300754115,0.95150859197794,-0.7087181824109287,0.0523480709579122,LBR,0
0.4634611211598594,0.5802190742106291,-0.7087181824109287,-0.1452143175220294,LSO,0
-0.9679406026993096,-1.1215245488895444,-0.5227759119056956,0.9469443163842256,LTU,1
-1.0410248656100314,-1.0550691062166997,-0.5662063996738209,1.2720159464372085,LUX,1
-0.9679406026993096,-0.9035937449826442,-0.5227759119056956,0.789539268468284,LVA,5
0.8894495044240133,1.212487455915832,-0.0001154872467781,-2.086173647090543,LBY,2
-0.0513589628797566,0.4524201459936203,-0.7087181824109287,-0.2098350711187559,MAR,0
-1.3991781319183765,-1.4077941480956446,-0.5032585672001819,1.40852884888053,MCO,1
-0.241135778172792,-0.0237990180992345,-0.7087181824109287,-0.5391259890380076,MDA,0
-0.7115400118246766,-0.3358974533239307,-0.7087181824109287,0.2457001018565789,MNE,5
-0.2875705308508748,0.7658638330942842,-0.7087181824109287,-0.5464698205473354,MDG,0
2.0664695396989003,1.0026281632647434,2.767039578546229,-2.6710090963000277,MLI,4
-0.6428973339527276,-0.162359961323992,-0.7087181824109287,0.7911867274431508,MNG,5
0.3362702768677195,1.145224862117406,-0.7087181824109287,-0.3512313640129481,MRT,0
-1.0547534011844213,-0.8987508382291578,-0.3503727003403235,1.067857455327383,MLT,5
-0.9114113385694692,-0.5094349453238693,-0.7087181824109287,0.9816593005461924,MUS,5
-0.4248558865947726,-0.892293629224509,-0.4702900795219489,0.7259943424215134,MDV,5
-0.1664363934297885,0.6071241117299994,-0.7087181824109287,-0.0721046058545027,MWI,0
1.2084360662995404,0.3152044546448312,-0.4528827180278421,-0.4839500601555012,MEX,0
-1.1476229065405874,-0.3426237127037732,0.0060386304531584,0.3491055335597633,MYS,5
0.4755745349019685,0.8156381525051198,2.0390953706108483,-1.1488412432901527,MOZ,3
-0.5015741736281274,0.1981675414355705,-0.7087181824109287,0.7412700685894614,NAM,5
1.4567610480127668,0.9555443476058452,2.7094546200682488,-1.5659218946778146,NER,4
1.6788402999514254,1.2380472415592336,2.657584199454496,-1.6697091387743646,NGA,4
0.3423269837387731,0.8089118931252767,-0.7087181824109287,0.0426127013629265,NIC,0
-1.1032070561528549,-1.7416856637110305,-0.0924272527458299,0.8595718990161009,NLD,1
-0.7943150057290859,-2.0685818695713794,-0.182101539230623,1.1040612344790794,NOR,1
-0.101831520138542,0.744339803078788,-0.2194658252659539,-0.0622753906124748,NPL,0
-1.5251576348363058,-1.7995314943776763,-0.6133293580619081,1.589455863654666,NZL,1
-0.6045381904360506,0.0246300494356321,0.5779319967115701,0.7848850834884943,OMN,5
-0.0634723766218658,-0.2282773032464492,-0.7087181824109287,0.3955770748356614,PAN,5
0.0717940768316802,0.1591552370324837,0.1976954388226183,-0.3703689492145554,PER,0
0.3887617364168561,0.8048761374973716,-0.7087181824109287,-0.3256134049094517,PNG,0
0.2232117486080389,0.4564559016215254,1.562151248865747,-0.4165046341201954,PHL,3
1.5334793350461218,0.8721387312957972,2.9723233618226916,-1.84094510146346,PAK,4
-0.6550107476948364,-0.7744495648896672,0.1537374552516414,0.7567032162681119,POL,5
-0.2928196768057886,0.0396968704464792,-0.2548959600241612,0.7052429693021834,PRI,5
-1.345475330995028,-1.4161347097266492,-0.7087181824109287,0.9161627577832778,PRT,1
-0.1139449338806506,0.3259664696525793,-0.6766288544041152,0.2589778437156246,PRY,0
-0.8972790225370093,-0.3412784608278048,-0.7087181824109287,1.2088333880589213,QAT,5
-0.6388595293720248,-0.4690773890448135,-0.7087181824109287,0.5629041974265915,ROU,5
-0.2492113873341977,-0.0924068637736291,-0.4528827180278421,0.132706277518405,SRB,0
2.833652410032447,0.4389676272339348,2.0461286479822043,-1.0088054288385866,RUS,4
-0.0029053079113221,0.6690056980245516,-0.7087181824109287,0.286128635762048,RWA,0
-0.0049242102016734,0.2022032970634756,-0.3372732212361724,-0.0487671775115129,SAU,0
2.5954219397709775,1.4384897710785431,-0.7087181824109287,-2.397730572113654,SDN,2
-0.6630863568562421,-2.0551293508116943,0.1009878749664692,0.9638850204165506,SWE,1
-1.3737399630599476,-1.6192677429978954,-0.7087181824109287,1.6578643937469657,SGP,1
-1.2687570439616738,-1.3058240558972312,-0.7087181824109287,1.0266996821151346,SVN,1
-0.8649765858913864,-0.8780339593392429,-0.2590280104798332,0.7709142039704231,SVK,5
-0.3037217491736864,0.725506276815229,-0.7087181824109287,-0.0753075651652395,SLE,0
-0.2047955369464661,0.2613943796060904,-0.0150612016609102,0.029020201902593,SEN,0
1.9089951610514888,1.8043982813419783,2.638242686683266,-2.304616804636586,SOM,4
2.1795280679585813,1.8931849051559015,-0.7087181824109287,-2.105030681565114,SSD,2
0.198984921123822,0.3918838115750366,-0.7087181824109287,0.1758998560098399,SLV,0
2.314794521412128,1.5716697067994254,2.8105579822814963,-2.6933870548237415,SYR,4
1.121623267814428,1.700813886892403,1.5032475508806378,-1.4519017553958524,TCD,4
0.693615982259923,0.7793163518539696,1.4909393154807635,-0.8210535020021914,TGO,3
-0.0412644514279997,0.0528803388309707,1.3265364569253093,-0.1186804683900086,THA,3
-0.0836613995253797,0.920567798830664,-0.2695779265368677,-0.3193355232783342,TJK,0
-0.5641601446290218,0.4322413678540923,-0.7087181824109287,0.4446496120902793,TLS,0
-0.0372266468472963,0.9340203175903488,-0.7087181824109287,0.0573352002585066,TKM,0
-0.0796235949446768,0.043463575699191,0.2513241787792107,-0.4841481727038939,TUN,0
1.6445189610154505,0.4066815822106903,1.0355346056854415,-0.88034289099111,TUR,3
-0.0352077445569452,-0.1717767244557715,-0.7087181824109287,0.5917940887028047,TTO,5
-0.6206894087588626,-0.892831729974896,-0.7087181824109287,0.9870369416966828,TWN,5
-0.1462473705262741,0.5035397172804237,-0.017259100839459,0.1184878349694939,TZA,0
2.8195200939999876,0.0932378951100259,0.1717602285157422,-1.3167832820090628,UKR,2
0.3625160066422879,0.9165320432027582,0.9186063693866424,-0.5514314558256507,UGA,3
0.8187879242617127,-1.0919290076182366,0.8372840997803348,0.2041372120898806,USA,3
-0.5116686850798844,-1.1188340451376069,-0.6827829721040525,1.179135142916388,URY,5
-0.2249845598499805,0.4820156872649273,-0.6062960806905519,0.012324622545033,UZB,0
1.321494594559221,1.3187623541173443,-0.3966164990569918,-1.0658111498190452,VEN,2
-0.6388595293720248,0.2264178308309093,-0.7087181824109287,0.1355505849357644,VNM,0
2.47226890005954,1.8730061270163731,1.5243473829947067,-2.4977875352190373,YEM,4
0.6249733043879742,0.1335954513890817,-0.7087181824109287,-0.5203052348168986,ZAF,0
-0.2492113873341977,0.6098146154819367,-0.7087181824109287,0.3837217875970717,ZMB,0
0.3746294203843962,1.0941052908306024,-0.7087181824109287,-0.8004712296532372,ZWE,0
